fips,state_abbr,pollutant,model,season,elevated,damage
01015,AL,nox,AP2,annual,ground level,18550.902129441023993846488023186413764092
01015,AL,pm25,EASIUR,annual,ground level,421985.51574710506484834059346053957226322
01015,AL,so2,EASIUR,annual,ground level,64884.56965700884176296543058349266158010
01015,AL,nox,EASIUR,annual,ground level,19636.509332068858333829841649929363374598
01015,AL,pm25,EASIUR,winter,ground level,499444.6590450926488575337525052970671610
01015,AL,so2,EASIUR,winter,ground level,71018.73868792273059292768360820918893836
01015,AL,nox,EASIUR,winter,ground level,41833.131202987637884679873967924004272450
01015,AL,pm25,EASIUR,spring,ground level,386167.00313632735037898420259861915975086
01015,AL,so2,EASIUR,spring,ground level,82169.14639646669912419932192163014465378
01015,AL,nox,EASIUR,spring,ground level,21446.001530852414233446935983375175079888
01015,AL,pm25,EASIUR,summer,ground level,359187.29171740943293293951174591268763862
01015,AL,so2,EASIUR,summer,ground level,71867.64672318618676709468131785473357568
01015,AL,nox,EASIUR,summer,ground level,6880.302016113732096389013730044411636354
01015,AL,pm25,EASIUR,fall,ground level,443143.10908959531483517107478890427019358
01015,AL,so2,EASIUR,fall,ground level,34482.746820460448640503661587966007371208
01015,AL,nox,EASIUR,fall,ground level,8386.602578321499533761337325154699319994
01015,AL,pm25,InMAP,annual,ground level,228201.85836605464007513339992694141318376
01015,AL,so2,InMAP,annual,ground level,97655.37699774572569560338508824752050972
01015,AL,nox,InMAP,annual,ground level,42501.560614155439295222047051632056203650
01017,AL,pm25,AP2,annual,ground level,162910.79220629779301641638507727648920612
01017,AL,so2,AP2,annual,ground level,75935.3937188014679476748292318253601190
01017,AL,nox,AP2,annual,ground level,10326.804083427847531767245823245576456562
01017,AL,pm25,EASIUR,annual,ground level,348866.66420445674123318827351599453703014
01017,AL,so2,EASIUR,annual,ground level,59485.10723108054967199023351692354194194
01017,AL,nox,EASIUR,annual,ground level,14900.980541543441166823799371326692002314
01017,AL,pm25,EASIUR,winter,ground level,414331.71519284186705364272202709657116678
01017,AL,so2,EASIUR,winter,ground level,62492.40898561909665852713175302792411346
01017,AL,nox,EASIUR,winter,ground level,34380.913168876057303576870940216940689736
01017,AL,pm25,EASIUR,spring,ground level,317302.87441623525343603574310441301311672
01017,AL,so2,EASIUR,spring,ground level,77245.55027782304280086038252409897047338
01017,AL,nox,EASIUR,spring,ground level,13890.344339331949303808598784017124738296
01017,AL,pm25,EASIUR,summer,ground level,290338.40185835736046004986403155624874388
01017,AL,so2,EASIUR,summer,ground level,64897.13707954041265597916938351835702466
