fips,state_abbr,pollutant,model,season,elevated,damage
01029,AL,pm25,EASIUR,winter,ground level,197094.5000292250747219720299679
01029,AL,so2,EASIUR,winter,ground level,27561.18452408425741048051243744
01029,AL,nox,EASIUR,winter,ground level,16347.226869275692837608208606537
01029,AL,pm25,EASIUR,spring,ground level,158631.27319125336824464205366656
01029,AL,so2,EASIUR,spring,ground level,29969.39653925132688307675875446
01029,AL,nox,EASIUR,spring,ground level,8120.11898504272451244492367615
01029,AL,pm25,EASIUR,summer,ground level,135142.3637747994396157117139454
01029,AL,so2,EASIUR,summer,ground level,27114.07316551937182077458587979
01029,AL,nox,EASIUR,summer,ground level,2798.778066271159384780532111761
01029,AL,pm25,EASIUR,fall,ground level,178360.03226314461300482307554245
01029,AL,so2,EASIUR,fall,ground level,13882.210123591333280712699642854
01029,AL,nox,EASIUR,fall,ground level,3971.650711785372765391954289719
01029,AL,pm25,InMAP,annual,ground level,55282.5099459254571925836313924
01029,AL,so2,InMAP,annual,ground level,33935.11751456128871631193249601
01029,AL,nox,InMAP,annual,ground level,12881.636378007837610611369747285
01031,AL,pm25,AP2,annual,ground level,42826.77743210682254472624059731
01031,AL,so2,AP2,annual,ground level,24218.29447640369133506158882436
01031,AL,nox,AP2,annual,ground level,4213.826604425333187217201880692
01031,AL,pm25,EASIUR,annual,ground level,105812.84380478595001574095092382
01031,AL,so2,EASIUR,annual,ground level,21445.92482958536169583619148087
01031,AL,nox,EASIUR,annual,ground level,5081.928967151772248190300028753
01031,AL,pm25,EASIUR,winter,ground level,118837.03735402399143879110598791
01031,AL,so2,EASIUR,winter,ground level,25581.09708848559556163773882043
01031,AL,nox,EASIUR,winter,ground level,11985.95488193271261765166098281
01031,AL,pm25,EASIUR,spring,ground level,92539.40434266052300142959505658
01031,AL,so2,EASIUR,spring,ground level,25714.68936952907183177410916705
01031,AL,nox,EASIUR,spring,ground level,4430.292568260604287210637943211
01031,AL,pm25,EASIUR,summer,ground level,100912.4381808402364949373891788
01031,AL,so2,EASIUR,summer,ground level,20908.93559576727017463333874099
01031,AL,nox,EASIUR,summer,ground level,1623.0569848478064787677705728046
01031,AL,pm25,EASIUR,fall,ground level,110962.4953416188550600091033025
01031,AL,so2,EASIUR,fall,ground level,13578.977264559877944113138517041
01031,AL,nox,EASIUR,fall,ground level,2288.411433565973371842995022966
01031,AL,pm25,InMAP,annual,ground level,107997.70158948117203246570136904
01031,AL,so2,InMAP,annual,ground level,21269.00464052557949383700001304
01031,AL,nox,InMAP,annual,ground level,12490.03480449814312216403698929
01033,AL,pm25,AP2,annual,ground level,67986.56871419074353340436700118
01033,AL,so2,AP2,annual,ground level,37799.94905081211326220453044214
01033,AL,nox,AP2,annual,ground level,7836.816953692568328231073904067
