fips,state_abbr,pollutant,model,season,elevated,damage
01029,AL,nox,EASIUR,fall,high stack,7115.486809640798024732292513807685873170
01029,AL,pm25,InMAP,annual,high stack,127878.94322430706755035101876001019313176
01029,AL,so2,InMAP,annual,high stack,85342.2420270820556224855029540222057324
01029,AL,nox,InMAP,annual,high stack,28374.470863953459583658311875216561951618
01031,AL,pm25,AP2,annual,high stack,54007.0030921692703077058436310807377868
01031,AL,so2,AP2,annual,high stack,45602.772139262590738867751241819349083234
01031,AL,nox,AP2,annual,high stack,7078.805450340475205552624727388788931974
01031,AL,pm25,EASIUR,annual,high stack,146766.03066770751824377234422895195322298
01031,AL,so2,EASIUR,annual,high stack,55735.73764279315062265213881454191083910
01031,AL,nox,EASIUR,annual,high stack,8019.114707567016361075079460757253775330
01031,AL,pm25,EASIUR,winter,high stack,186800.37886958132691692973225063809677206
01031,AL,so2,EASIUR,winter,high stack,51273.08347000207673310265461281088062634
01031,AL,nox,EASIUR,winter,high stack,16938.689924340218059010879555397618828510
01031,AL,pm25,EASIUR,spring,high stack,118896.58669414513734204275217006104026524
01031,AL,so2,EASIUR,spring,high stack,70779.4452142887653501171896181216387190
01031,AL,nox,EASIUR,spring,high stack,7576.69256400309259210449020729627417604
01031,AL,pm25,EASIUR,summer,high stack,121373.56733835088310332549294316072186424
01031,AL,so2,EASIUR,summer,high stack,62781.4742085293393599107440413065285744
01031,AL,nox,EASIUR,summer,high stack,3581.6825143190271090966570609301841479374
01031,AL,pm25,EASIUR,fall,high stack,159993.58976875172836584336226382019939234
01031,AL,so2,EASIUR,fall,high stack,38108.947678352022148698752070677493597444
01031,AL,nox,EASIUR,fall,high stack,3979.3938276058323950178349346583521816268
01031,AL,pm25,InMAP,annual,high stack,76133.37800011234084771482090711107530296
01031,AL,so2,InMAP,annual,high stack,49301.872346598681645729273059664596851974
01031,AL,nox,InMAP,annual,high stack,16749.781555869861804225569505183114677514
01033,AL,pm25,AP2,annual,high stack,83616.31187515728847173771869929718706984
01033,AL,so2,AP2,annual,high stack,70017.16507029478705194521127396950311854
01033,AL,nox,AP2,annual,high stack,11663.25471181242178348669524782985692076
01033,AL,pm25,EASIUR,annual,high stack,184218.86259092189264071527573325462569582
01033,AL,so2,EASIUR,annual,high stack,66751.89752283425318313456464087859197898
01033,AL,nox,EASIUR,annual,high stack,12805.52297226221709551448947033239092336
01033,AL,pm25,EASIUR,winter,high stack,230659.64590879182704505932215041197359692
01033,AL,so2,EASIUR,winter,high stack,66322.91102848675861339912444398005920302
01033,AL,nox,EASIUR,winter,high stack,27832.198557591848247487455978214350742530
01033,AL,pm25,EASIUR,spring,high stack,150685.48345899150803437727598571609214430
01033,AL,so2,EASIUR,spring,high stack,82731.49461981657879859391246120847180276
01033,AL,nox,EASIUR,spring,high stack,11140.909725624798310542889799907838806828
01033,AL,pm25,EASIUR,summer,high stack,145820.29276593179502096337158951607187088
01033,AL,so2,EASIUR,summer,high stack,75594.60535529166160978578963481118155104
01033,AL,nox,EASIUR,summer,high stack,5340.355599982999521624094345327055461794
01033,AL,pm25,EASIUR,fall,high stack,209710.02822997343770940917049550211976922
01033,AL,so2,EASIUR,fall,high stack,42358.579087741564949632815243857165789982
01033,AL,nox,EASIUR,fall,high stack,6908.628005849122577708714029067543222484
01033,AL,pm25,InMAP,annual,high stack,107269.19044155240422821847556768877073628
01033,AL,so2,InMAP,annual,high stack,71610.28500832129370070622369211656792290
01033,AL,nox,InMAP,annual,high stack,27018.800075517911117233767605499682983810
01035,AL,pm25,AP2,annual,high stack,48453.86608029891853614049110799816527372
01035,AL,so2,AP2,annual,high stack,43291.192001504878352770027626237161038914
01035,AL,nox,AP2,annual,high stack,6698.274478413798125263360581034936977594
01035,AL,pm25,EASIUR,annual,high stack,136282.08560984597579617319587908116769168
01035,AL,so2,EASIUR,annual,high stack,54389.38994768586604843533021565164534474
01035,AL,nox,EASIUR,annual,high stack,7303.373823555935350995485254701210837570
01035,AL,pm25,EASIUR,winter,high stack,178207.59146153054921807059774801006026786
