"Year","Cambium.GEA","Source","Fraction"
2025,"SRTVc","Coal",0.573310197858874
2026,"SRTVc","Coal",0.579811094209817
2027,"SRTVc","Coal",0.580023637915349
2028,"SRTVc","Coal",0.580234355194866
2029,"SRTVc","Coal",0.579364795809765
2030,"SRTVc","Coal",0.578499026074725
2031,"SRTVc","Coal",0.574669921635454
2032,"SRTVc","Coal",0.570837222799236
2033,"SRTVc","Coal",0.56805557163004
2034,"SRTVc","Coal",0.565270378332218
2035,"SRTVc","Coal",0.558614002181785
2036,"SRTVc","Coal",0.551875122889108
2037,"SRTVc","Coal",0.546005691474201
2038,"SRTVc","Coal",0.54007314867281
2039,"SRTVc","Coal",0.527362597906381
2040,"SRTVc","Coal",0.5142713920206
2041,"SRTVc","Coal",0.514676281653805
2042,"SRTVc","Coal",0.515076607301648
2043,"SRTVc","Coal",0.504418528016187
2044,"SRTVc","Coal",0.493547248119959
2045,"SRTVc","Coal",0.487447142329643
2046,"SRTVc","Coal",0.481299566007012
2047,"SRTVc","Coal",0.472666685815467
2048,"SRTVc","Coal",0.463908531932832
2049,"SRTVc","Coal",0.444634135997261
2050,"SRTVc","Coal",0.424464380884553
2022,"SRVCc","Coal",0.231607179497416
2023,"SRVCc","Coal",0.242125827314165
2024,"SRVCc","Coal",0.252555784277096
2025,"SRVCc","Coal",0.257503026656638
2026,"SRVCc","Coal",0.262434572227829
2027,"SRVCc","Coal",0.262584397999801
2028,"SRVCc","Coal",0.262732996724011
2029,"SRVCc","Coal",0.262067730245653
2030,"SRVCc","Coal",0.261406729809742
2031,"SRVCc","Coal",0.258597376738018
2032,"SRVCc","Coal",0.255808671247482
2033,"SRVCc","Coal",0.253645458523798
2034,"SRVCc","Coal",0.251495044270424
2035,"SRVCc","Coal",0.246466190265924
2036,"SRVCc","Coal",0.24145951807562
2037,"SRVCc","Coal",0.237085836223057
2038,"SRVCc","Coal",0.23273180364239
2039,"SRVCc","Coal",0.223814720130825
2040,"SRVCc","Coal",0.214908445463136
2041,"SRVCc","Coal",0.215173746399652
2042,"SRVCc","Coal",0.215436290013775
2043,"SRVCc","Coal",0.208382402119539
2044,"SRVCc","Coal",0.20136402972843
2045,"SRVCc","Coal",0.197432066137167
2046,"SRVCc","Coal",0.193526818501306
2047,"SRVCc","Coal",0.188166635919667
2048,"SRVCc","Coal",0.182836464111397
2049,"SRVCc","Coal",0.171738244523425
2050,"SRVCc","Coal",0.160589676694889
2022,"AZNMc","Natural Gas",0.299058916451465
2023,"AZNMc","Natural Gas",0.290874222697831
2024,"AZNMc","Natural Gas",0.282794244214653
2025,"AZNMc","Natural Gas",0.276925312058553
2026,"AZNMc","Natural Gas",0.271119745004453
2027,"AZNMc","Natural Gas",0.269283746572321
2028,"AZNMc","Natural Gas",0.26747368030831
2029,"AZNMc","Natural Gas",0.266683401869254
2030,"AZNMc","Natural Gas",0.26590204275215
2031,"AZNMc","Natural Gas",0.267956823887048
2032,"AZNMc","Natural Gas",0.269988010540333
2033,"AZNMc","Natural Gas",0.268528250231161
2034,"AZNMc","Natural Gas",0.267088866933599
2035,"AZNMc","Natural Gas",0.266281017271399
2036,"AZNMc","Natural Gas",0.265485555404419
2037,"AZNMc","Natural Gas",0.263156076999538
2038,"AZNMc","Natural Gas",0.260865568195525
2039,"AZNMc","Natural Gas",0.261313645995116
2040,"AZNMc","Natural Gas",0.261755079807378
2041,"AZNMc","Natural Gas",0.259900610725971
2042,"AZNMc","Natural Gas",0.258077142185186
2043,"AZNMc","Natural Gas",0.258009073658663
2044,"AZNMc","Natural Gas",0.257942209114493
2045,"AZNMc","Natural Gas",0.255764636999967
2046,"AZNMc","Natural Gas",0.253627485801717
2047,"AZNMc","Natural Gas",0.251944380027911
2048,"AZNMc","Natural Gas",0.25029194598315
2049,"AZNMc","Natural Gas",0.251251907191662
2050,"AZNMc","Natural Gas",0.252193646848972
2022,"CAMXc","Natural Gas",0.40676088179145
2023,"CAMXc","Natural Gas",0.399935452398587
2024,"CAMXc","Natural Gas",0.393049998779308
2025,"CAMXc","Natural Gas",0.384778238591645
2026,"CAMXc","Natural Gas",0.376600633079169
2027,"CAMXc","Natural Gas",0.371974322304909
2028,"CAMXc","Natural Gas",0.367463351140776
2029,"CAMXc","Natural Gas",0.36434115515127
2030,"CAMXc","Natural Gas",0.361288134380532
2031,"CAMXc","Natural Gas",0.361290101363451
2032,"CAMXc","Natural Gas",0.36129201635435
2033,"CAMXc","Natural Gas",0.355661302319505
2034,"CAMXc","Natural Gas",0.350220903081563
2035,"CAMXc","Natural Gas",0.343543094557442
2036,"CAMXc","Natural Gas",0.337174403200577
2037,"CAMXc","Natural Gas",0.328981340001355
2038,"CAMXc","Natural Gas",0.321171781165748
2039,"CAMXc","Natural Gas",0.314895288929452
2040,"CAMXc","Natural Gas",0.30896705143287
2041,"CAMXc","Natural Gas",0.30541252022008
2042,"CAMXc","Natural Gas",0.301948130314139
