Measure Values,State,Upgrade Package Assignment,Measure Names
39805.79926,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
33930.99372,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
42856.2975,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
53551.20372,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
63747.9388,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
44235.14824,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
82677.70602,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
74719.363,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
59549.17023,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
55155.64478,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
125016.0052,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
80330.98058,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
59141.49871,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
51534.41067,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
137105.0655,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
104996.3346,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
53480.20697,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
48427.53498,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
74932.44224,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
47631.87859,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
60738.55562,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
63687.00365,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
79497.18073,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
93087.04375,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
54640.15414,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
102706.7744,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
151747.878,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
64280.63212,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
58617.09804,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
58830.59179,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
41114.29626,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
39477.94221,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
62033.13153,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
45885.77151,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
44066.68594,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
35694.00799,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
90803.0546,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
62621.60941,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
123387.1602,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
78199.55833,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
73180.79533,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
49667.33662,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
140348.0707,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
87537.77919,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
68381.15329,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
54591.89496,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
81475.16998,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
39964.89477,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
74163.58817,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
98440.69511,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
81279.05885,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
45173.66609,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
44381.13045,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
41543.1386,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
38323.79746,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
123029.1616,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
48391.84898,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
30195.19807,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
90200.4743,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
95710.97027,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
71890.47554,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
54542.96547,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
39257.74671,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
21187.39462,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
38251.05262,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
44042.37741,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
28770.33449,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
40174.83466,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
33315.32583,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
33884.63274,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
42716.66373,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
52055.00708,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
39171.27813,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
32058.93253,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
34936.07192,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
25380.22154,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
41520.29082,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
33936.64405,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
46362.68411,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
39299.12393,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
41154.57092,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
48868.6293,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
33329.70036,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
29078.32863,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
47878.2761,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
49233.10571,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
34590.27272,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
45503.58908,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
97420.47332,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
35484.81541,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
33096.30795,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
72269.15059,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
47949.1322,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
45616.44519,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
47729.14262,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
54536.46423,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
49436.14608,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
36960.60361,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35066.12183,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
51773.96416,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
40016.96057,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
47306.64121,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
56656.21032,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
31719.76542,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
39761.43039,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
42599.535,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
29614.52737,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
48359.42812,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
48887.72012,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
52414.11219,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
45467.19471,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
37094.84221,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
33929.53124,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
38975.85635,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
41601.96176,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
47250.39722,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
34231.96624,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
36249.29317,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
33113.5244,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35562.34841,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
37513.7545,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35413.12842,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
32033.54698,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
36350.54275,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
67225.55995,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
46226.45246,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
35953.17842,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35305.51005,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
70213.71729,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
40717.29124,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
45508.66749,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
46394.51891,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
48321.50255,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
50252.52256,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
37581.02722,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35604.58732,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
49597.11935,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
43006.09484,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
34313.30196,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
81857.07346,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
35327.9696,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
41947.60946,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
27130.32301,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
49483.33292,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
48916.77787,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
43292.77009,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
45903.35342,CA,Equip. + IECC envelope,Median Total Cost Target for Assigned Package ($)
37124.64595,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
35793.92473,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
58992.85043,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
44844.33929,CA,Equip. + conventional envelope,Median Total Cost Target for Assigned Package ($)
43154.14467,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
46024.4232,CA,All equip. swap-out,Median Total Cost Target for Assigned Package ($)
157917.6279,CA,Equip. + Phius envelope,Median Total Cost Target for Assigned Package ($)
