fips,state_abbr,pollutant,model,season,elevated,damage
22007,LA,so2,EASIUR,fall,ground level,9202.255823191331338355541051807
22007,LA,nox,EASIUR,fall,ground level,1693.412200592867691269998282052
22007,LA,pm25,InMAP,annual,ground level,41026.80159607644925991249353872
22007,LA,so2,InMAP,annual,ground level,11736.389342556695231325426635958
22007,LA,nox,InMAP,annual,ground level,6595.974751597455226646209747429
22009,LA,pm25,AP2,annual,ground level,19979.57675554933091297775956785
22009,LA,so2,AP2,annual,ground level,14666.65666926650425110610275799
22009,LA,nox,AP2,annual,ground level,4344.899550042261225705903613366
22009,LA,pm25,EASIUR,annual,ground level,71021.93067692650605253675041365
22009,LA,so2,EASIUR,annual,ground level,16914.17170423467945551516958157
22009,LA,nox,EASIUR,annual,ground level,3624.164406752704648464523466373
22009,LA,pm25,EASIUR,winter,ground level,88936.67579984228328247901486021
22009,LA,so2,EASIUR,winter,ground level,24196.06193186116014153065629776
22009,LA,nox,EASIUR,winter,ground level,8149.906418962980446432270718559
22009,LA,pm25,EASIUR,spring,ground level,57158.44249177483669887834912328
22009,LA,so2,EASIUR,spring,ground level,17934.21021570022011086664850187
22009,LA,nox,EASIUR,spring,ground level,3815.308465264809000158993937032
22009,LA,pm25,EASIUR,summer,ground level,59984.63802533572121249175827381
22009,LA,so2,EASIUR,summer,ground level,16053.43364781858811866584025464
22009,LA,nox,EASIUR,summer,ground level,1227.1311287150119202516861086263
22009,LA,pm25,EASIUR,fall,ground level,78007.96639075303776206059126171
22009,LA,so2,EASIUR,fall,ground level,9472.98102155860419676024513642
22009,LA,nox,EASIUR,fall,ground level,1304.3116140680157744727702199188
22009,LA,pm25,InMAP,annual,ground level,34047.5227363115229739676643513
22009,LA,so2,InMAP,annual,ground level,17586.05684677356893214465666133
22009,LA,nox,InMAP,annual,ground level,9112.793209578318662372857861731
22011,LA,pm25,AP2,annual,ground level,29674.36862568816561329495422747
22011,LA,so2,AP2,annual,ground level,18663.9570180917673828234911441
22011,LA,nox,AP2,annual,ground level,5851.094973153594971974023200657
22011,LA,pm25,EASIUR,annual,ground level,76311.18579380435068103476307073
22011,LA,so2,EASIUR,annual,ground level,17131.21885786125843375400313149
22011,LA,nox,EASIUR,annual,ground level,3825.942158022163593143580105159
22011,LA,pm25,EASIUR,winter,ground level,96478.9586115159436237384529496
22011,LA,so2,EASIUR,winter,ground level,24252.47785272317014027989492509
22011,LA,nox,EASIUR,winter,ground level,8356.799103953419458794537596033
22011,LA,pm25,EASIUR,spring,ground level,62337.28232941578200779041015614
22011,LA,so2,EASIUR,spring,ground level,18711.92765201589178853962585468
22011,LA,nox,EASIUR,spring,ground level,4113.951125128213349470181530591
22011,LA,pm25,EASIUR,summer,ground level,63645.57333344526282624275247133
22011,LA,so2,EASIUR,summer,ground level,15125.58643791225796974502310188
22011,LA,nox,EASIUR,summer,ground level,1320.1488229698867707318230613444
22011,LA,pm25,EASIUR,fall,ground level,82782.92890084055952060472484144
22011,LA,so2,EASIUR,fall,ground level,10434.883488793757412722655084987
22011,LA,nox,EASIUR,fall,ground level,1512.869580037128983408286707244
22011,LA,pm25,InMAP,annual,ground level,38344.9863991258889803862556925
22011,LA,so2,InMAP,annual,ground level,21966.99927058220052993283265782
22011,LA,nox,InMAP,annual,ground level,9417.560433263381299683854880283
23001,ME,pm25,AP2,annual,ground level,34337.85607797939550990375050106
23001,ME,so2,AP2,annual,ground level,13362.851842956555229164469751512
23001,ME,nox,AP2,annual,ground level,1297.5556845944474322496702642174
23001,ME,pm25,EASIUR,annual,ground level,160333.5066794542286487379904739
23001,ME,so2,EASIUR,annual,ground level,29743.53400822786442532085471148
23001,ME,nox,EASIUR,annual,ground level,13739.092978454422390314593104693
23001,ME,pm25,EASIUR,winter,ground level,170124.7038198977775842059810117
23001,ME,so2,EASIUR,winter,ground level,14267.913719764842344692140896379
23001,ME,nox,EASIUR,winter,ground level,23954.69211495862557061072600778
23001,ME,pm25,EASIUR,spring,ground level,174592.3532291413283326142046582
23001,ME,so2,EASIUR,spring,ground level,46324.49886581543592212164569786
23001,ME,nox,EASIUR,spring,ground level,18491.12894260276518326532158579
23001,ME,pm25,EASIUR,summer,ground level,148170.0820652346560370495818063
23001,ME,so2,EASIUR,summer,ground level,40111.118741876253348010123813
23001,ME,nox,EASIUR,summer,ground level,6316.21179054874833454357104592
23001,ME,pm25,EASIUR,fall,ground level,148446.8876035417000987093130635
23001,ME,so2,EASIUR,fall,ground level,18270.60470545479535764594911665
23001,ME,nox,EASIUR,fall,ground level,6194.339065707564998262482592841
23001,ME,pm25,InMAP,annual,ground level,49924.76672671108652026850660279
23001,ME,so2,InMAP,annual,ground level,8063.418155103526787332797660917
23001,ME,nox,InMAP,annual,ground level,4465.209159447161901004697748546
23003,ME,pm25,AP2,annual,ground level,4667.570393533429116857259040188
23003,ME,so2,AP2,annual,ground level,3538.941359203640107981067902077
23003,ME,nox,AP2,annual,ground level,124.63142916582239028772359047353
23003,ME,pm25,EASIUR,annual,ground level,48629.80625983864197270706213478
23003,ME,so2,EASIUR,annual,ground level,21179.47470174466512366372365849
23003,ME,nox,EASIUR,annual,ground level,5614.737703297049977214149370172
23003,ME,pm25,EASIUR,winter,ground level,66481.3712915603612379483571418
23003,ME,so2,EASIUR,winter,ground level,11573.853747698469319674662279335
23003,ME,nox,EASIUR,winter,ground level,15702.47447677621405865012185855
23003,ME,pm25,EASIUR,spring,ground level,46321.54905048209134591585773015
23003,ME,so2,EASIUR,spring,ground level,31815.97369536871166750971041061
23003,ME,nox,EASIUR,spring,ground level,3683.766645722964782736340607649
23003,ME,pm25,EASIUR,summer,ground level,30769.55590695876999579391705989
